Wavelength,400 nm,442 nm,500 nm,550 nm,550 nm (2),600 nm,650 nm,700 nm,Large chequerboard (white1),Large chequerboard (white2),Large chequerboard (black1),Large chequerboard (black2),Printer paper (white),Printer paper (toner),dark skin,light skin,blue sky,foliage,blue flower,bluish green,orange,purplish blue,moderate red,purple,yellow green,orange yellow,blue,green,red,yellow,magenta,cyan,white 9.5 (.05 D),neutral 8 (.23 D),neutral 6.5 (.44 D),neutral 5 (.70 D),neutral 3.5 (1.05 D),black 2 (1.5 D),Optoma EP739 90 s after taking white reference,Optoma EP739 just after taking white reference,"400 nm, in wood holder","442 nm, hand-held",Small chequerboard (white1),Small chequerboard (white2),Small chequerboard (black1),Small chequerboard (black2)
2271,6.344334,0,5.625554,21.482891,5.595767,5.362709,5.615548,2.801476,0.385176,0.378655,0.053319,0.043683,0.605355,0.087246,0.303792,0.515596,0.367074,0.274868,0.510865,0.530075,0.443784,0.541848,0.469662,0.468879,0.471644,0.513141,0.569183,0.478129,0.465013,0.488881,0.499141,0.397442,0.525971,0.449058,0.295538,0.12171,0.072153,0.055767,0.711787,4.349639,0.756528,7.317252,0.347804,0.33915,0.06057,0.054837
2272,3.258029,0.024485,1.345401,8.388169,4.950534,0.206321,3.55466,0.107782,0.381751,0.376394,0.053179,0.043914,0.605238,0.087399,0.304169,0.516378,0.365675,0.27438,0.511188,0.529831,0.443636,0.541503,0.470077,0.46882,0.471245,0.512784,0.568472,0.478187,0.466679,0.488681,0.499031,0.39784,0.525908,0.449273,0.293889,0.120606,0.072629,0.055572,1.507387,0.060627,0.288476,7.348997,0.34556,0.336903,0.061567,0.054845
2273,3.219762,0.160288,4.524342,16.373613,12.729596,0,4.745145,0,0.379875,0.376006,0.053476,0.042935,0.605804,0.087988,0.304759,0.515012,0.366716,0.274424,0.512795,0.529654,0.444024,0.542169,0.472361,0.470423,0.471156,0.512964,0.568918,0.477396,0.467424,0.490091,0.498317,0.397469,0.523758,0.449569,0.292555,0.120314,0.071958,0.055631,2.160693,0,0.196998,16.203032,0.344005,0.334782,0.060683,0.054621
2274,6.30469,3.045397,50.123241,136.639908,120.173553,0,31.248686,0,0.378258,0.3756,0.053642,0.041946,0.606076,0.088597,0.305286,0.514544,0.367907,0.275024,0.514969,0.529821,0.444849,0.543938,0.475017,0.472192,0.471258,0.513939,0.569717,0.476936,0.468004,0.491878,0.498306,0.397211,0.52205,0.449586,0.291817,0.12061,0.071443,0.055741,0,0,4.779026,150.54982,0.342704,0.333126,0.059863,0.054136
2275,0,0,0,0,0,0,0,0,0.378118,0.373601,0.052351,0.041917,0.604986,0.089565,0.304797,0.515048,0.36796,0.274222,0.516017,0.53037,0.446356,0.544069,0.475477,0.472406,0.472308,0.515458,0.570718,0.477169,0.467814,0.493386,0.498677,0.396655,0.521074,0.447756,0.291112,0.119989,0.072831,0.056606,0,0,0,0,0.341669,0.332963,0.05887,0.052369
2276,0,0,0,0,0,0,0,0,0.377982,0.371604,0.050932,0.042063,0.604095,0.090853,0.304196,0.514655,0.368068,0.272594,0.515802,0.530717,0.447172,0.543253,0.475191,0.4719,0.472926,0.516394,0.571014,0.47707,0.467235,0.49427,0.498356,0.395622,0.52015,0.446072,0.290198,0.119149,0.074421,0.057498,0,0,0,0,0.339966,0.332751,0.057743,0.050774
2277,0,0,0,0,0,0,0,0,0.375898,0.368292,0.050615,0.042617,0.604535,0.091719,0.303448,0.513366,0.367961,0.271141,0.513308,0.5291,0.446143,0.54358,0.473347,0.470782,0.472544,0.515827,0.569035,0.476239,0.464871,0.493565,0.497588,0.393717,0.52108,0.445446,0.290648,0.119333,0.075569,0.056571,0,0,0,0,0.335505,0.329838,0.056621,0.050984
2278,0,0,0,0,0,0,0,0,0.373376,0.364281,0.050475,0.043136,0.60519,0.092026,0.302571,0.51242,0.367659,0.270094,0.511429,0.527129,0.44521,0.54459,0.471477,0.470147,0.472722,0.515249,0.567325,0.475567,0.462344,0.49294,0.497149,0.392233,0.521847,0.44494,0.291207,0.119317,0.076421,0.055216,0,0,0,0,0.331084,0.326271,0.055589,0.051402
2279,0,0,0,0,0,0,0,0,0.369872,0.362154,0.050357,0.043369,0.605417,0.091044,0.301707,0.512925,0.367901,0.26962,0.510677,0.524732,0.444517,0.546795,0.470439,0.469891,0.473334,0.515016,0.566712,0.475624,0.461686,0.492587,0.49561,0.392688,0.519987,0.445749,0.290753,0.11902,0.075316,0.054278,0,0,0,0,0.328207,0.323495,0.054318,0.051386
2280,0,0,0,0,0,0,0,0,0.366095,0.360741,0.050527,0.04364,0.605407,0.090031,0.301035,0.51386,0.368168,0.269412,0.509736,0.522019,0.443826,0.548752,0.469558,0.469245,0.473315,0.514851,0.566013,0.475813,0.461553,0.492291,0.493707,0.393131,0.517837,0.446662,0.290256,0.119363,0.074012,0.053753,0,0,0,0,0.325443,0.321248,0.05318,0.051265
2281,0,0,0,0,0,0,0,0,0.363025,0.357821,0.050989,0.042979,0.606592,0.089711,0.300952,0.513307,0.367468,0.2695,0.509229,0.519715,0.442131,0.546257,0.469218,0.467564,0.471356,0.514074,0.564597,0.476304,0.460717,0.492703,0.492138,0.391671,0.515414,0.445884,0.289321,0.120048,0.074259,0.054522,0,0,0,0,0.322431,0.319305,0.054115,0.051304
2282,0,0,0,0,0,0,0,0,0.360432,0.354722,0.050937,0.041883,0.608148,0.08963,0.300793,0.51183,0.36681,0.269223,0.508665,0.517982,0.439969,0.54288,0.468941,0.465879,0.46931,0.512806,0.562625,0.476757,0.459642,0.493019,0.490444,0.389661,0.513175,0.444786,0.288259,0.120128,0.074859,0.055308,0,0,0,0,0.319502,0.317016,0.055106,0.05118
2283,91.481873,12.374586,92.664017,272.903473,118.40799,13.391347,35.18763,51.851643,0.357368,0.352697,0.050655,0.041271,0.608204,0.09015,0.29968,0.510014,0.366138,0.269519,0.508414,0.516839,0.439412,0.541113,0.468256,0.466494,0.468738,0.511328,0.561511,0.476365,0.460239,0.492926,0.489296,0.388192,0.5125,0.443122,0.289093,0.119225,0.076309,0.057246,0,65.675911,13.871795,81.12822,0.318209,0.313309,0.055466,0.049707
2284,22.126432,0.179125,13.274449,94.870865,50.000938,0,10.091269,6.750291,0.35387,0.350767,0.050895,0.04106,0.60772,0.091126,0.29846,0.508467,0.365106,0.270335,0.508406,0.515957,0.439495,0.540138,0.467736,0.467558,0.468178,0.510569,0.56177,0.475786,0.461039,0.492971,0.488729,0.387511,0.511863,0.441242,0.290455,0.118384,0.07789,0.059794,0.012069,7.128442,13.871795,18.794558,0.317153,0.309601,0.056194,0.048376
2285,13.61731,4.136292,2.650352,75.090942,61.249786,9.900839,29.392099,4.011835,0.350023,0.347737,0.052244,0.042766,0.609084,0.091693,0.297616,0.505792,0.364202,0.270814,0.505777,0.514082,0.437432,0.538856,0.466158,0.465868,0.466394,0.507116,0.561819,0.47503,0.460376,0.490135,0.485661,0.385064,0.5088,0.439922,0.290428,0.118077,0.076548,0.058411,0,0,16.100058,11.205129,0.313983,0.306738,0.057091,0.047829
2286,21.303722,27.735975,0.016314,167.670624,180.422577,87.665367,160.976959,0.024695,0.345843,0.343865,0.053575,0.044896,0.611292,0.09117,0.297017,0.503077,0.363963,0.271023,0.502488,0.511576,0.434733,0.536968,0.464237,0.463708,0.464892,0.502373,0.561246,0.474122,0.459802,0.487098,0.481708,0.381866,0.50565,0.438914,0.289853,0.117819,0.074435,0.055989,0,0,33.601589,11.205129,0.309991,0.30389,0.057712,0.047267
2287,2.166715,2.509165,0,4.702037,4.569793,2.771563,3.960192,0.406977,0.340604,0.338423,0.0534,0.044035,0.61173,0.090796,0.297135,0.500159,0.363439,0.270214,0.499144,0.509804,0.432167,0.533887,0.46242,0.461545,0.463061,0.49925,0.559309,0.471751,0.458222,0.485239,0.480663,0.381919,0.503467,0.436992,0.288666,0.118329,0.07444,0.056771,0.080279,0.863763,0.557553,2.000151,0.304937,0.298624,0.057605,0.047847
2288,1.41075,1.53416,0,1.64543,1.21271,0.580946,1.029652,0.406977,0.335557,0.332903,0.053252,0.042237,0.611665,0.090994,0.297156,0.496785,0.36252,0.269472,0.496208,0.508596,0.429929,0.531204,0.460161,0.459394,0.461138,0.496893,0.55666,0.468779,0.455632,0.482898,0.480436,0.382283,0.501214,0.434841,0.287825,0.119433,0.074745,0.058176,0.001901,0.640553,0.064538,1.544579,0.300164,0.292714,0.057463,0.048396
2289,1.517514,1.650124,0.080284,1.516962,0.883899,0.612974,1.527857,0.763917,0.331288,0.32768,0.051443,0.041411,0.610672,0.090185,0.296987,0.494931,0.361962,0.270412,0.494691,0.507417,0.429466,0.530295,0.457182,0.458638,0.460422,0.49548,0.555203,0.466528,0.452982,0.480407,0.4803,0.382517,0.49963,0.433985,0.289678,0.119341,0.073742,0.057749,0.261033,1.026539,0.465497,1.822032,0.295513,0.28726,0.056357,0.047932
2290,4.646872,4.943807,0.496693,3.676502,1.718137,3.016603,6.079978,3.455215,0.327142,0.322659,0.048315,0.040618,0.609498,0.089519,0.297009,0.493712,0.361198,0.270634,0.49392,0.505503,0.429359,0.529133,0.454178,0.458001,0.459603,0.494427,0.554098,0.464945,0.450676,0.477947,0.479618,0.382974,0.497442,0.433588,0.291991,0.1183,0.07271,0.056438,0.505187,4.141201,2.879907,6.581471,0.290571,0.281915,0.054907,0.047608
2291,0,0,0,0,0,0,0,0,0.321325,0.317972,0.047406,0.039331,0.609345,0.09,0.296089,0.492435,0.35939,0.26985,0.492785,0.503001,0.428539,0.525769,0.451499,0.456618,0.458432,0.493981,0.553023,0.463773,0.447835,0.477391,0.476678,0.381199,0.495369,0.432403,0.290452,0.117656,0.073185,0.055771,0.968148,0,0,0,0.285316,0.277427,0.054177,0.047895
2292,0,0,0,0,0,0,0,0,0.314324,0.313235,0.047632,0.038601,0.609363,0.090329,0.295007,0.491159,0.357762,0.269892,0.490793,0.500485,0.427739,0.521881,0.449466,0.45524,0.457461,0.493239,0.55239,0.463069,0.445269,0.477994,0.473795,0.378613,0.494567,0.431127,0.287164,0.11806,0.074633,0.055609,1.968655,0,0,0,0.279823,0.273092,0.05374,0.048185
2293,0.091222,1.916334,1.585244,1.440344,1.120031,0,0.82907,0.626531,0.308069,0.306582,0.048769,0.038979,0.609766,0.090029,0.294342,0.490511,0.356108,0.268247,0.487453,0.498107,0.425494,0.519161,0.448153,0.452541,0.456447,0.491847,0.549515,0.4611,0.443589,0.476633,0.472064,0.376487,0.492636,0.42898,0.284841,0.119664,0.07595,0.055119,1.317114,1.584259,0,1.207052,0.274095,0.268913,0.053,0.048756
2294,0.133119,0.648733,0.528115,0.723117,0.189244,0,0.82907,0.105861,0.302654,0.298749,0.050563,0.039747,0.610912,0.089771,0.293497,0.489629,0.353476,0.265459,0.483231,0.495917,0.422018,0.517373,0.446643,0.449233,0.45486,0.490621,0.545469,0.458148,0.442078,0.474044,0.470117,0.374552,0.489649,0.426669,0.282997,0.120647,0.076326,0.054998,0.62399,1.168949,0,0.798718,0.269056,0.26536,0.051972,0.049456
2295,0.234669,0.799166,1.073993,0.997435,0.131282,0,1.186861,0,0.296952,0.290973,0.051507,0.04018,0.612316,0.091511,0.291542,0.487505,0.352722,0.263841,0.480407,0.493764,0.42008,0.516342,0.444779,0.44789,0.453102,0.48837,0.54213,0.456418,0.440529,0.471602,0.467607,0.375073,0.487233,0.425134,0.282013,0.120048,0.076124,0.055334,0.643101,1.506943,0,0.622067,0.263148,0.259741,0.050636,0.049324
2296,0.366593,1.728649,3.52508,1.986186,0.969638,0,2.663207,0,0.291178,0.283453,0.052208,0.040463,0.612844,0.094216,0.288448,0.485326,0.353436,0.26329,0.477788,0.491266,0.419137,0.515166,0.44223,0.447121,0.451363,0.484929,0.538504,0.4551,0.438818,0.468861,0.464986,0.376853,0.484939,0.422739,0.281705,0.118645,0.075582,0.055598,1.627073,1.740849,0,0.257337,0.255699,0.252846,0.048859,0.049054
2297,1.863312,3.461109,7.537057,3.602455,3.49719,0,4.499897,0.420747,0.284217,0.276244,0.051927,0.041273,0.61144,0.094605,0.28624,0.482223,0.35412,0.263654,0.475358,0.488362,0.416732,0.512922,0.44115,0.445815,0.448575,0.482711,0.535449,0.453133,0.437204,0.465661,0.463501,0.376087,0.482981,0.420342,0.281497,0.117479,0.075187,0.05542,0,2.330529,0.169372,0.646637,0.248737,0.246045,0.047628,0.049279
2298,25.882591,11.94143,29.570953,12.408895,21.200994,0,11.294997,7.024608,0.276343,0.26949,0.049978,0.041751,0.609464,0.093441,0.285333,0.478663,0.355213,0.26439,0.474813,0.485843,0.414243,0.510482,0.442051,0.444619,0.445845,0.481297,0.533481,0.451301,0.435659,0.463132,0.463325,0.373666,0.482415,0.418857,0.281772,0.117088,0.075448,0.054419,0,15.544926,2.827757,9.824636,0.242496,0.238294,0.047057,0.049325
2299,0,0,0,0,0,0,0,0,0.269666,0.264071,0.048813,0.040869,0.606533,0.092157,0.284015,0.476042,0.355403,0.263287,0.473915,0.483088,0.412597,0.507272,0.440939,0.441592,0.443051,0.477931,0.532037,0.449246,0.433277,0.4615,0.461797,0.371657,0.481702,0.416904,0.280878,0.117647,0.076295,0.053647,0,0,0,0,0.236957,0.232333,0.046676,0.049135
2300,0,0,0,0,0,0,0,0,0.2634,0.258976,0.04946,0.039379,0.602856,0.090458,0.282464,0.47385,0.354567,0.260426,0.471781,0.480141,0.410716,0.503189,0.437804,0.436995,0.439485,0.474189,0.530148,0.446538,0.429679,0.459651,0.458639,0.369875,0.479245,0.414458,0.27924,0.11948,0.078054,0.053276,0,0,0,0,0.231791,0.228158,0.0466,0.048625
2301,0,0,0,0,0,0,0,0,0.257851,0.253289,0.050241,0.038595,0.600658,0.088929,0.28195,0.472082,0.353441,0.258762,0.468786,0.477861,0.409195,0.500203,0.435927,0.433931,0.43696,0.472846,0.527739,0.443931,0.426844,0.456756,0.45665,0.368433,0.475769,0.413162,0.27859,0.120982,0.079442,0.053499,0,0,0,0,0.22726,0.222523,0.047487,0.046522
2302,0,0,0,0,0,0,0,0,0.253219,0.248185,0.050495,0.038278,0.600047,0.087859,0.281708,0.470575,0.352165,0.258712,0.465602,0.475874,0.407943,0.498036,0.435105,0.431293,0.435537,0.472499,0.52535,0.441555,0.425118,0.45345,0.455707,0.367445,0.471338,0.412305,0.278307,0.121508,0.079981,0.054489,0,0,0,0,0.223245,0.21626,0.049181,0.04301
2303,4.50788,6.541114,8.573329,20.511608,15.15288,2.005255,15.514806,0,0.248606,0.243327,0.05014,0.037917,0.599215,0.087823,0.280779,0.468973,0.351022,0.25931,0.463264,0.474311,0.406132,0.497132,0.434099,0.42917,0.433948,0.470772,0.523102,0.440316,0.423865,0.452218,0.454028,0.366672,0.468873,0.410673,0.277966,0.120622,0.079825,0.055286,0,0.552562,0,11.016357,0.217243,0.210728,0.050095,0.040274
2304,3.811489,2.718923,3.250278,7.319903,7.081029,1.526659,4.621752,0,0.245141,0.238357,0.048802,0.037657,0.597592,0.088834,0.280045,0.467797,0.349134,0.260715,0.460576,0.473225,0.403793,0.497446,0.433196,0.429391,0.432308,0.467624,0.521555,0.440492,0.423485,0.453196,0.451553,0.365404,0.46849,0.409047,0.277015,0.11839,0.078037,0.055674,0,0.046942,0,1.227195,0.210122,0.205852,0.050295,0.039559
2305,3.27038,2.816064,3.812652,5.076967,6.162862,1.437581,2.714663,0.113505,0.241217,0.233533,0.046441,0.037559,0.595412,0.089296,0.280307,0.467079,0.347215,0.261653,0.458025,0.472909,0.403099,0.497539,0.433432,0.430179,0.430658,0.465601,0.520661,0.440067,0.423505,0.453776,0.450068,0.364345,0.46867,0.407885,0.276212,0.1176,0.07638,0.055647,2.630151,0,1.094298,0,0.204843,0.201463,0.050512,0.039771
2306,2.891693,6.04321,8.870368,6.917349,11.739486,2.807146,2.592492,0.767649,0.2365,0.229672,0.044168,0.037872,0.593366,0.089726,0.282089,0.46651,0.346155,0.261279,0.45775,0.473714,0.405464,0.498015,0.434719,0.431237,0.429091,0.465986,0.52026,0.438579,0.423373,0.453156,0.450752,0.364801,0.470539,0.407719,0.275735,0.117548,0.075511,0.05513,1.777336,0,8.558076,0,0.202371,0.197669,0.050725,0.039542
2307,0,0,0,0,0,0,0,0,0.233606,0.227038,0.044627,0.038643,0.592194,0.089682,0.283629,0.466439,0.3448,0.260436,0.458512,0.473754,0.407454,0.498933,0.434566,0.431758,0.428059,0.467104,0.519202,0.437055,0.42283,0.453057,0.451032,0.366251,0.471979,0.407647,0.274904,0.117308,0.074894,0.054964,2.369514,0,0,0,0.201611,0.195308,0.050117,0.039482
2308,0,0,0,0,0,0,0,0,0.232083,0.224915,0.048251,0.040259,0.591636,0.088893,0.283298,0.467138,0.344178,0.259234,0.459573,0.473472,0.407674,0.500389,0.432843,0.430675,0.427562,0.469391,0.517782,0.435457,0.422435,0.454295,0.449105,0.36801,0.472822,0.406819,0.274479,0.117535,0.074919,0.056364,3.7061,0,0,0,0.20118,0.194949,0.048612,0.040969
2309,2.41077,10.654288,2.036057,12.648677,16.888378,0.793788,0.049483,0,0.231361,0.223429,0.050111,0.041596,0.590985,0.088838,0.283128,0.467542,0.344749,0.25953,0.459653,0.473942,0.407402,0.50083,0.431314,0.429591,0.427686,0.471071,0.517503,0.434639,0.422328,0.454791,0.447249,0.368356,0.473251,0.407125,0.274717,0.117245,0.075696,0.057964,1.114182,1.790038,0.226109,0.24517,0.200726,0.194337,0.046907,0.041417
2310,0.383086,2.761013,0.237619,3.635906,4.260267,1.89144,0.117908,0,0.232994,0.224604,0.049034,0.042252,0.588728,0.089217,0.283403,0.46769,0.345612,0.262351,0.457561,0.474226,0.406362,0.499713,0.43082,0.42965,0.429713,0.472012,0.518332,0.436097,0.423192,0.453428,0.446431,0.368027,0.473495,0.409776,0.275339,0.116877,0.076499,0.05862,0.17705,1.635554,0.538774,0.254674,0.20226,0.192984,0.044733,0.040043
2311,0,2.212771,0.007949,2.513105,3.092374,3.007788,0.187498,0.1621,0.235063,0.226726,0.048186,0.042511,0.585769,0.089071,0.283781,0.467858,0.346599,0.263897,0.456364,0.4746,0.4058,0.498867,0.431368,0.430031,0.431903,0.472733,0.5194,0.438048,0.423959,0.452044,0.445923,0.368182,0.474461,0.411472,0.275084,0.116852,0.075882,0.058823,0.23052,2.474018,0.856764,0.264339,0.204722,0.192619,0.043119,0.039571
2312,0,3.266648,0.068461,5.836232,13.557954,3.991146,0.248799,3.816905,0.238983,0.229982,0.047721,0.042174,0.581338,0.089076,0.285338,0.468559,0.347504,0.263195,0.458121,0.475271,0.406713,0.499515,0.432383,0.431009,0.433948,0.471228,0.521242,0.440233,0.42356,0.452628,0.446758,0.36983,0.47563,0.411297,0.27381,0.116789,0.074672,0.057974,5.427956,7.10359,1.136872,0.272853,0.207873,0.195063,0.041886,0.040266
2313,0,0,0,0,0,0,0,0,0.243096,0.23462,0.046908,0.041655,0.576999,0.089318,0.286893,0.470941,0.347847,0.262479,0.460312,0.476737,0.407271,0.500948,0.433432,0.432248,0.435597,0.471015,0.522967,0.441637,0.422324,0.454459,0.448168,0.371864,0.477247,0.410991,0.273541,0.117426,0.074706,0.057415,0,0,0,0,0.21068,0.198422,0.04114,0.041918
2314,0,0,0,0,0,0,0,0,0.246574,0.24229,0.046415,0.040298,0.575091,0.088625,0.28785,0.475807,0.349147,0.262409,0.463377,0.479881,0.407128,0.502322,0.435269,0.433118,0.435119,0.472801,0.523528,0.442954,0.419599,0.457383,0.450648,0.371741,0.47916,0.410936,0.275892,0.119731,0.077779,0.058064,0,0,0,0,0.214421,0.203411,0.041852,0.044929
2315,0,0,0,0,0,0,0,0,0.250459,0.24902,0.046566,0.039253,0.573142,0.088545,0.288062,0.47927,0.351013,0.263165,0.466035,0.48186,0.406863,0.502776,0.436843,0.433509,0.434916,0.473447,0.523254,0.44469,0.418463,0.459157,0.452638,0.370741,0.479738,0.411415,0.278175,0.120839,0.079586,0.057931,0,0,0,0,0.21896,0.208602,0.04231,0.047003
2316,0,0,0,0,0,0,0,0,0.25571,0.254645,0.047086,0.038375,0.57208,0.089379,0.286822,0.478635,0.352721,0.263623,0.466648,0.482899,0.406616,0.501593,0.43828,0.433534,0.436611,0.473486,0.522173,0.445795,0.420679,0.457911,0.452565,0.368846,0.477883,0.411911,0.279488,0.120727,0.076669,0.056211,0,0,0,0,0.223924,0.216957,0.043087,0.046826
2317,0,0,0,0,0,0,0,0,0.261515,0.260523,0.047613,0.037972,0.571394,0.08998,0.286458,0.477493,0.353151,0.263112,0.46745,0.483919,0.406888,0.500753,0.439941,0.433638,0.43796,0.473818,0.521863,0.446823,0.422633,0.457019,0.452481,0.367565,0.476599,0.412139,0.280714,0.121624,0.07459,0.055374,14.80975,0,0,0,0.228106,0.225545,0.0443,0.046514
2318,0,0,0,0,0,0,0,0,0.268695,0.265702,0.04923,0.040559,0.570258,0.091859,0.287194,0.474144,0.349034,0.261372,0.468263,0.482601,0.40778,0.500834,0.439757,0.432414,0.43832,0.474169,0.523532,0.445676,0.42476,0.457129,0.45218,0.369334,0.479265,0.41267,0.280628,0.122918,0.074557,0.056155,1.93706,0,0,0,0.229862,0.232632,0.045889,0.046886
2319,0,0,0,0,0,0,0,0,0.275842,0.270966,0.05092,0.04274,0.569146,0.093116,0.287479,0.470742,0.345374,0.260021,0.468364,0.481641,0.408447,0.50084,0.439094,0.43109,0.438363,0.474294,0.524659,0.443969,0.426644,0.456601,0.452276,0.371816,0.482184,0.413092,0.280284,0.123617,0.074409,0.056445,0,0,0,0,0.232358,0.238857,0.04735,0.046876
2320,0,0,0,0,0,0,0,0,0.283568,0.276829,0.052323,0.042216,0.567209,0.090618,0.287687,0.471734,0.345668,0.258563,0.466465,0.48239,0.40824,0.498968,0.437626,0.430239,0.436067,0.47394,0.523898,0.441919,0.427066,0.454795,0.453593,0.373596,0.483407,0.413029,0.280041,0.12251,0.07435,0.054466,0,0,0,0,0.239652,0.242592,0.0491,0.047424
2321,0,0,0,0,0,0,0,0,0.290229,0.282593,0.053636,0.041556,0.565185,0.088478,0.287602,0.473028,0.346263,0.256645,0.46492,0.483432,0.408214,0.49719,0.436209,0.429999,0.434556,0.473406,0.52296,0.44015,0.427231,0.453459,0.454674,0.374553,0.483909,0.413194,0.279965,0.121532,0.074288,0.052351,0,0,0,0,0.246897,0.246798,0.05094,0.048337
2322,0,0,0,0,0,0,0,0,0.289578,0.285867,0.052595,0.040465,0.562312,0.088045,0.285891,0.471973,0.346216,0.257454,0.464907,0.483003,0.40907,0.49572,0.436192,0.431846,0.434722,0.472301,0.520884,0.439016,0.425966,0.452136,0.454272,0.372908,0.481502,0.41296,0.278452,0.118433,0.07369,0.052019,0,0,0,0,0.252768,0.249655,0.051818,0.048277
2323,88.342339,2.213483,55.227333,71.54586,0.237499,0.681963,0.129213,0,0.289099,0.288872,0.051903,0.039311,0.559319,0.087646,0.28459,0.471306,0.346349,0.259343,0.464969,0.482419,0.409782,0.494194,0.436089,0.433237,0.434382,0.471595,0.519078,0.438516,0.424524,0.450767,0.453181,0.37149,0.479725,0.41256,0.277207,0.115194,0.072554,0.051969,0,13.763943,3.837079,89.062469,0.258287,0.252419,0.05238,0.048397
2324,15.749283,2.213483,11.864765,19.408785,0,0.55618,0.129213,0,0.290191,0.290232,0.052231,0.039756,0.55805,0.087603,0.284319,0.470684,0.34598,0.261157,0.464839,0.483783,0.409082,0.49314,0.434817,0.432301,0.433747,0.47087,0.518973,0.441118,0.422732,0.449961,0.450134,0.373627,0.479099,0.411606,0.278655,0.115746,0.071032,0.053038,0,1.282249,3.837079,10.473063,0.259572,0.255036,0.052997,0.047936
2325,7.678203,3.015728,7.868154,16.401377,0,0.541958,1.020851,0,0.291169,0.291174,0.051667,0.040932,0.556879,0.087301,0.284047,0.469706,0.345038,0.262002,0.464678,0.484651,0.408348,0.491728,0.433838,0.431287,0.43297,0.469725,0.519415,0.442972,0.421155,0.448858,0.447646,0.375931,0.478566,0.410561,0.27956,0.116853,0.070113,0.05441,0,0,3.738966,1.407317,0.260507,0.257065,0.054032,0.04724
2326,10.074585,9.508825,11.575389,29.175795,0,0.426855,8.237463,0,0.2931,0.291871,0.049142,0.044227,0.555061,0.086435,0.283669,0.470573,0.344544,0.262076,0.466208,0.4834,0.408755,0.491216,0.434557,0.430645,0.433277,0.468975,0.520098,0.440245,0.420337,0.447363,0.448247,0.376735,0.479882,0.410105,0.279556,0.118162,0.071293,0.055352,0,1.69069,2.944871,0.901139,0.260789,0.256787,0.054839,0.046295
2327,10.101862,12.990339,9.200354,28.368893,0,0,14.288035,0,0.295068,0.292382,0.047077,0.046913,0.553368,0.085663,0.283041,0.471305,0.34442,0.262365,0.467756,0.482135,0.408994,0.491445,0.434808,0.429599,0.433508,0.468723,0.520357,0.437303,0.418966,0.446514,0.448658,0.377476,0.480894,0.409935,0.27969,0.118738,0.072396,0.056083,8.782353,5.165088,0,0,0.260986,0.256016,0.055231,0.045405
2328,3.81748,3.186279,1.097719,5.425286,0,0,3.879324,0.176741,0.293771,0.290263,0.047281,0.044362,0.553334,0.086961,0.282206,0.470528,0.34507,0.261369,0.467218,0.480467,0.406816,0.492762,0.433002,0.426992,0.432144,0.471935,0.52105,0.4342,0.416003,0.447496,0.447832,0.377975,0.479705,0.410851,0.279066,0.11618,0.071331,0.056544,8.937931,3.121602,0,1.097502,0.258415,0.25354,0.05458,0.045005
