Wavelength,400 nm,442 nm,500 nm,550 nm,600 nm,650 nm,700 nm,Large chequerboard (white),Large chequerboard (black),Printer paper (white),Printer paper (toner),dark skin,light skin,blue sky,foliage,blue flower,bluish green,orange,purplish blue,moderate red,purple,yellow green,orange yellow,blue,green,red,yellow,magenta,cyan,white 9.5 (.05 D),neutral 8 (.23 D),neutral 6.5 (.44 D),neutral 5 (.70 D),neutral 3.5 (1.05 D),black 2 (1.5 D),Small chequerboard (white),Small chequerboard (black)
422,0.000002,0.018569,0.000443,0.00058,0.00024,0.000473,0.000126,0.8235005,0.059789,0.982928,0.054681,0.075928,0.236529,0.367227,0.065376,0.492222,0.411468,0.060776,0.420844,0.166981,0.214456,0.088067,0.08064,0.304226,0.075589,0.053651,0.081016,0.433883,0.338248,0.955648,0.710239,0.437654,0.22859,0.111176,0.042923,0.710091,0.0581125
423,0.000002,0.018459,0.000369,0.00052,0.000192,0.000501,0.000109,0.850464,0.059928,0.995296,0.054747,0.07614,0.236738,0.368818,0.065263,0.493073,0.413158,0.060834,0.42385,0.166413,0.213589,0.088272,0.080355,0.307192,0.075504,0.053639,0.081013,0.434088,0.340929,0.962502,0.711791,0.438116,0.228691,0.111328,0.042879,0.730906,0.058196
424,0.000002,0.018624,0.000365,0.000479,0.000211,0.000514,0.000118,0.87479,0.059939,1.006136,0.055075,0.076214,0.236835,0.370859,0.065431,0.494342,0.414744,0.06089,0.426791,0.165982,0.212538,0.088542,0.080411,0.310272,0.075697,0.053627,0.08099,0.433721,0.34365,0.968325,0.71305,0.438722,0.229188,0.111527,0.043005,0.7497695,0.058538
425,0.000018,0.019068,0.000348,0.000446,0.000221,0.000531,0.000131,0.8971505,0.0600745,1.015551,0.055277,0.076082,0.23703,0.372697,0.065589,0.495428,0.416174,0.060775,0.429706,0.165382,0.21143,0.088651,0.080246,0.31324,0.075843,0.053519,0.080916,0.433138,0.346338,0.973338,0.713957,0.439151,0.229493,0.111682,0.043041,0.7672565,0.058789
426,0.000002,0.019756,0.00031,0.000419,0.000217,0.000553,0.000143,0.917784,0.0603865,1.023582,0.055282,0.075723,0.237364,0.374227,0.065687,0.496226,0.417446,0.06045,0.432626,0.164548,0.210275,0.088555,0.079749,0.316078,0.075882,0.053293,0.080783,0.432384,0.349001,0.977589,0.714496,0.439345,0.229499,0.111777,0.04294,0.783568,0.0588865
427,0.000002,0.022473,0.000315,0.000404,0.000193,0.000563,0.000153,0.935993,0.0603855,1.030533,0.055187,0.075565,0.237668,0.376049,0.065436,0.497293,0.41905,0.060765,0.435705,0.164055,0.208929,0.088569,0.079675,0.319574,0.076167,0.053451,0.080753,0.431442,0.351529,0.980682,0.715467,0.43969,0.229636,0.111805,0.042875,0.798033,0.0590865
428,0.000002,0.028739,0.0003,0.0003805,0.000181,0.000549,0.00015,0.9520725,0.060411,1.036799,0.055219,0.075543,0.238015,0.37774,0.065308,0.498439,0.420554,0.060781,0.438855,0.163755,0.207827,0.088781,0.079404,0.32299,0.076342,0.053538,0.080631,0.430274,0.353932,0.983648,0.716268,0.440214,0.230104,0.111883,0.042899,0.810853,0.059278
429,0.000002,0.039108,0.000274,0.0003545,0.000177,0.000525,0.000143,0.9662845,0.0604335,1.042413,0.055358,0.075614,0.238386,0.379329,0.065266,0.499627,0.421982,0.06061,0.441999,0.163528,0.206818,0.089096,0.079041,0.326338,0.076419,0.053556,0.080469,0.42893,0.356202,0.98637,0.716918,0.440818,0.230755,0.112006,0.042956,0.8222025,0.059427
430,0.000002,0.06268,0.000252,0.0003365,0.000173,0.00053,0.000159,0.9785905,0.060321,1.047074,0.055623,0.07567,0.238728,0.380909,0.065218,0.500759,0.4234,0.060573,0.444883,0.162891,0.205289,0.089178,0.078971,0.329706,0.076359,0.053436,0.080468,0.42742,0.358239,0.98817,0.717368,0.441144,0.231113,0.112189,0.042826,0.8319105,0.059343
431,0.000002,0.109002,0.000244,0.0003295,0.000161,0.000529,0.000166,0.9895905,0.0603015,1.051191,0.055628,0.075547,0.23923,0.382678,0.065367,0.501915,0.424961,0.060667,0.448031,0.16252,0.203765,0.089436,0.07893,0.332931,0.076683,0.053426,0.080529,0.425948,0.360654,0.989854,0.717836,0.441515,0.231464,0.112344,0.042861,0.8407815,0.0594295
432,0.000002,0.17806,0.000246,0.000334,0.000157,0.000537,0.000173,0.999323,0.0602395,1.054817,0.055546,0.075389,0.239764,0.384527,0.06546,0.503007,0.426545,0.060773,0.451202,0.162172,0.202264,0.089703,0.078857,0.33607,0.077096,0.053451,0.080572,0.424415,0.363247,0.991453,0.718269,0.441935,0.231813,0.112471,0.042928,0.8487285,0.0595125
433,0.000002,0.29231,0.000264,0.0003565,0.000184,0.000579,0.000187,1.007428,0.059971,1.057848,0.05551,0.075325,0.240233,0.386437,0.065211,0.503945,0.428083,0.060778,0.454246,0.161596,0.200778,0.089816,0.078666,0.339221,0.077353,0.053453,0.080507,0.422648,0.36597,0.992998,0.71861,0.442446,0.232174,0.112555,0.042904,0.85539,0.059412
434,0.000002,0.459347,0.000283,0.00038,0.0002,0.000622,0.000191,1.0145205,0.060139,1.061015,0.055706,0.075482,0.240784,0.3885,0.065282,0.504955,0.430015,0.06079,0.457574,0.161279,0.199395,0.090237,0.078655,0.34238,0.077601,0.053527,0.080597,0.420667,0.369361,0.994219,0.719268,0.443001,0.232485,0.112781,0.042773,0.8612555,0.05962
435,0.000002,0.65491,0.000301,0.000406,0.000215,0.000678,0.000204,1.020735,0.0602215,1.063716,0.055896,0.075549,0.241367,0.390573,0.065291,0.505875,0.431835,0.060798,0.460621,0.160925,0.197956,0.090528,0.078572,0.345332,0.077763,0.053544,0.080677,0.418575,0.372835,0.99507,0.719728,0.443432,0.232865,0.112931,0.04271,0.866414,0.059719
436,0.000002,0.877077,0.000315,0.0004355,0.00023,0.000753,0.000233,1.026039,0.060064,1.065744,0.056012,0.075426,0.241976,0.392629,0.065124,0.506652,0.433401,0.060795,0.463214,0.160444,0.196397,0.090553,0.078333,0.348012,0.077807,0.053462,0.080697,0.41637,0.376265,0.995493,0.719823,0.443678,0.23336,0.112934,0.042772,0.870836,0.059581
437,0.000002,0.962023,0.00034,0.000458,0.000252,0.000823,0.000241,1.030679,0.0601515,1.067229,0.055658,0.075261,0.242875,0.395046,0.065326,0.507585,0.435518,0.061009,0.466624,0.160284,0.194847,0.090944,0.078369,0.351026,0.078377,0.053452,0.080936,0.414249,0.380505,0.996407,0.720045,0.444163,0.233956,0.113144,0.042813,0.874917,0.059637
438,0.000002,0.999952,0.000348,0.000473,0.000264,0.000885,0.000248,1.034636,0.0601055,1.068284,0.055583,0.075165,0.243604,0.397369,0.065429,0.508359,0.437599,0.061024,0.469615,0.160059,0.193186,0.09115,0.078235,0.354062,0.078765,0.053473,0.081036,0.411903,0.384642,0.997253,0.720336,0.444654,0.234376,0.113278,0.042713,0.878539,0.0597
439,0.000002,0.999952,0.000341,0.000481,0.000267,0.000937,0.000254,1.0379505,0.059971,1.06891,0.055735,0.075135,0.244214,0.399596,0.065443,0.509004,0.439651,0.060906,0.472245,0.159767,0.19143,0.091232,0.077993,0.357098,0.078995,0.053512,0.081041,0.409352,0.388693,0.998013,0.720666,0.44513,0.234657,0.113374,0.042522,0.8817045,0.059767
440,0.000002,0.999952,0.000346,0.0004745,0.000266,0.000954,0.000262,1.040528,0.0601035,1.068825,0.055722,0.075159,0.245094,0.401772,0.065492,0.509716,0.441858,0.061142,0.474959,0.159451,0.189665,0.091689,0.078115,0.360054,0.079291,0.053508,0.08129,0.406672,0.39294,0.998628,0.720847,0.445477,0.235044,0.113749,0.042567,0.884186,0.059874
441,0.000002,0.999952,0.000351,0.0004815,0.000265,0.000958,0.000265,1.042296,0.06003,1.068218,0.055763,0.07516,0.245885,0.403867,0.065554,0.510078,0.443993,0.061166,0.477402,0.159165,0.187767,0.092125,0.077999,0.3629,0.079475,0.053545,0.081418,0.404052,0.397015,0.999152,0.721063,0.445919,0.235463,0.113807,0.042551,0.8863235,0.0597995
442,0.000002,0.999952,0.000359,0.000493,0.000265,0.000947,0.000263,1.0435485,0.0598975,1.067109,0.05577,0.07513,0.246749,0.405829,0.065651,0.510313,0.446157,0.061187,0.479702,0.158918,0.185777,0.092568,0.077867,0.365755,0.079736,0.053609,0.081512,0.401385,0.400978,0.99966,0.721326,0.446373,0.235849,0.113775,0.042525,0.8881725,0.0596815
443,0.000002,0.999952,0.000368,0.000491,0.000268,0.000908,0.000251,1.0444555,0.0599055,1.065192,0.055582,0.075033,0.248013,0.407526,0.065842,0.510705,0.44858,0.061544,0.48203,0.158742,0.183662,0.093077,0.078064,0.368872,0.080437,0.053695,0.081691,0.398417,0.404935,1.000272,0.721691,0.446726,0.23609,0.113963,0.04257,0.889677,0.059716
444,0.000002,0.943548,0.000359,0.0004715,0.000256,0.000846,0.000235,1.0446635,0.0598855,1.062885,0.055553,0.075103,0.24912,0.4091,0.065914,0.510658,0.450992,0.061771,0.483763,0.158457,0.181681,0.093571,0.078009,0.371657,0.081033,0.053882,0.081915,0.39554,0.408796,1.000883,0.72191,0.447069,0.236553,0.113997,0.042561,0.890701,0.059729
445,0.000002,0.820098,0.000341,0.0004515,0.000236,0.000776,0.000213,1.0444135,0.059855,1.060309,0.055551,0.075227,0.250168,0.410525,0.065993,0.510532,0.453357,0.0619,0.485332,0.158141,0.179688,0.094044,0.077957,0.37419,0.081478,0.054003,0.082155,0.392517,0.412575,1.001445,0.721977,0.447343,0.236903,0.11406,0.042564,0.8914325,0.05972
446,0.000002,0.60254,0.000315,0.000438,0.000206,0.000701,0.000182,1.043669,0.059818,1.057406,0.055528,0.075373,0.251191,0.411763,0.066133,0.510454,0.455672,0.061919,0.486885,0.157816,0.177596,0.094491,0.078016,0.376453,0.081712,0.053968,0.082405,0.389172,0.416293,1.001928,0.721845,0.447507,0.236969,0.11424,0.04261,0.8918715,0.0596825
447,0.000002,0.429147,0.000335,0.00045,0.000207,0.000655,0.000188,1.042588,0.059694,1.053847,0.055332,0.075448,0.252841,0.413,0.066578,0.510107,0.45833,0.062305,0.488146,0.157643,0.175575,0.095224,0.078199,0.378576,0.082578,0.05423,0.082718,0.386108,0.420227,1.002548,0.722178,0.447749,0.237297,0.114335,0.042767,0.8920035,0.059605
448,0.000002,0.289108,0.000349,0.000462,0.000212,0.000606,0.000184,1.041282,0.0596425,1.050234,0.05522,0.07552,0.254364,0.413927,0.066938,0.509632,0.460853,0.062626,0.489111,0.15746,0.173524,0.095948,0.078368,0.380531,0.083334,0.054465,0.083085,0.382933,0.424036,1.003049,0.722385,0.447912,0.237498,0.114393,0.042797,0.8920035,0.0595825
449,0.000002,0.181938,0.000352,0.0004705,0.000218,0.000556,0.000168,1.0397605,0.0596555,1.046588,0.0552,0.075599,0.255738,0.414557,0.067195,0.509047,0.463249,0.062864,0.48979,0.157246,0.171459,0.096638,0.078512,0.382289,0.083943,0.054652,0.08349,0.379616,0.427713,1.003447,0.722449,0.448001,0.237556,0.11442,0.042704,0.891872,0.059614
450,0.000002,0.117979,0.000353,0.000481,0.000228,0.000541,0.000168,1.0378855,0.0594965,1.04252,0.05512,0.075742,0.257416,0.415252,0.067454,0.508428,0.466063,0.063189,0.490135,0.156867,0.169686,0.097237,0.078581,0.383403,0.084627,0.054817,0.083752,0.37607,0.431456,1.004162,0.722732,0.448199,0.237604,0.114448,0.042763,0.891348,0.0596155
451,0.000002,0.073136,0.000367,0.000497,0.000219,0.000521,0.000148,1.0358125,0.0594255,1.03863,0.055016,0.075796,0.259134,0.415682,0.067752,0.50769,0.46908,0.063499,0.490035,0.15656,0.167821,0.098053,0.078768,0.384368,0.085239,0.054992,0.084063,0.372511,0.434935,1.004683,0.72283,0.448224,0.237621,0.11441,0.042714,0.8907145,0.059534
452,0.000002,0.041471,0.000392,0.000521,0.000203,0.000506,0.000122,1.033627,0.059416,1.034826,0.054911,0.075832,0.260886,0.415924,0.06812,0.506866,0.472184,0.06384,0.489689,0.156307,0.16594,0.098966,0.079038,0.38521,0.085924,0.055193,0.08443,0.369005,0.438326,1.00515,0.722828,0.448198,0.237661,0.114351,0.042657,0.889968,0.059432
453,0.000002,0.024009,0.000425,0.0005535,0.000215,0.000525,0.000128,1.0314215,0.0594505,1.030924,0.054852,0.076005,0.26271,0.416036,0.068679,0.505965,0.475207,0.064337,0.489379,0.156102,0.164181,0.099784,0.079374,0.385918,0.087065,0.055477,0.08491,0.365691,0.442003,1.005859,0.722856,0.448372,0.237858,0.114365,0.042811,0.889016,0.0594335
454,0.000002,0.014381,0.000467,0.000583,0.000221,0.000521,0.000129,1.0294035,0.0594155,1.027415,0.05469,0.076088,0.264719,0.415902,0.069047,0.504862,0.478363,0.064698,0.488531,0.155632,0.162446,0.100559,0.079525,0.386073,0.087879,0.055863,0.085324,0.362196,0.445614,1.006394,0.722842,0.448194,0.237597,0.114231,0.042749,0.8883645,0.059403
455,0.000002,0.008813,0.000505,0.0006055,0.00022,0.000509,0.00012,1.0273675,0.0593595,1.024044,0.054598,0.076166,0.266784,0.415681,0.069381,0.503726,0.481598,0.065062,0.487383,0.155108,0.160774,0.101413,0.079694,0.385941,0.088609,0.05616,0.085694,0.358579,0.449237,1.006938,0.722827,0.44797,0.237239,0.114055,0.042611,0.8876705,0.059368
456,0.000002,0.006541,0.000527,0.000612,0.000211,0.0005,0.000096,1.0251685,0.059304,1.020681,0.054707,0.076291,0.268855,0.415435,0.069772,0.502641,0.484929,0.065516,0.485961,0.154639,0.159201,0.10246,0.080017,0.385578,0.089382,0.056222,0.086016,0.354809,0.45295,1.007615,0.722839,0.447872,0.23697,0.113888,0.042453,0.886699,0.0593465
457,0.000002,0.005647,0.000575,0.0006385,0.000219,0.000492,0.000093,1.023412,0.0591515,1.017515,0.054601,0.076543,0.271146,0.414954,0.070415,0.501543,0.488608,0.066102,0.484225,0.15425,0.157687,0.103567,0.080347,0.385039,0.090346,0.056515,0.086526,0.351369,0.45682,1.008062,0.722696,0.447843,0.236892,0.113874,0.042403,0.8860105,0.059289
458,0.000002,0.005098,0.000634,0.000664,0.000233,0.000502,0.000103,1.0217885,0.0590525,1.014762,0.054503,0.076737,0.273513,0.414431,0.071092,0.500399,0.492291,0.066779,0.482385,0.153911,0.156121,0.104713,0.080737,0.384312,0.091502,0.056894,0.087009,0.347956,0.460858,1.008585,0.722549,0.447679,0.236813,0.113826,0.042412,0.885389,0.0592125
459,0.000002,0.004794,0.000703,0.000686,0.000251,0.000534,0.000125,1.0202635,0.059027,1.012447,0.054443,0.076853,0.275947,0.41389,0.07178,0.499194,0.495944,0.067544,0.480447,0.153617,0.154496,0.105898,0.081196,0.383377,0.092856,0.057345,0.087445,0.344531,0.46508,1.00923,0.722418,0.447357,0.236707,0.113719,0.042475,0.884815,0.0591195
460,0.000002,0.004631,0.000793,0.000717,0.000276,0.000539,0.00013,1.0188045,0.0589825,1.009785,0.054428,0.077157,0.278514,0.413335,0.072564,0.497793,0.499816,0.068278,0.477965,0.153243,0.153204,0.10706,0.081692,0.382126,0.09413,0.057806,0.088165,0.341174,0.469498,1.00991,0.722337,0.447262,0.236475,0.1136,0.042541,0.884456,0.059064
461,0.000002,0.004492,0.000869,0.000731,0.000277,0.000529,0.000115,1.0174235,0.058985,1.00757,0.054316,0.077499,0.28124,0.412782,0.073527,0.49648,0.504046,0.069104,0.475446,0.152962,0.15186,0.108469,0.082318,0.380625,0.095515,0.05843,0.088801,0.337853,0.474226,1.010584,0.722268,0.447189,0.236241,0.113553,0.042576,0.8839815,0.059071
462,0.000002,0.004384,0.000949,0.0007415,0.000266,0.000513,0.000095,1.0161565,0.058988,1.005669,0.054187,0.07782,0.284061,0.412158,0.074574,0.495137,0.508504,0.06996,0.472784,0.15265,0.150403,0.110009,0.082984,0.378893,0.096928,0.0591,0.089377,0.334544,0.479119,1.011239,0.722165,0.447096,0.236,0.113497,0.042561,0.8834745,0.0590865
463,0.000002,0.004351,0.0011,0.000808,0.000286,0.000529,0.000136,1.015205,0.0588315,1.003814,0.054306,0.077902,0.286812,0.411155,0.075421,0.49332,0.512874,0.07064,0.469505,0.151841,0.148539,0.111353,0.08339,0.376843,0.098092,0.059426,0.089946,0.331166,0.48377,1.011827,0.721839,0.446828,0.235725,0.113132,0.042385,0.8832125,0.058924
464,0.000002,0.004284,0.001208,0.0008285,0.000297,0.000517,0.000147,1.0141955,0.058798,1.001979,0.054326,0.0782,0.28986,0.410348,0.076519,0.491632,0.517685,0.071546,0.466302,0.151463,0.146742,0.112936,0.083948,0.374719,0.099703,0.059933,0.09075,0.327958,0.488766,1.012348,0.72173,0.446653,0.235545,0.113132,0.042422,0.882963,0.0588905
465,0.000002,0.004202,0.00132,0.000844,0.000304,0.000495,0.000147,1.0132915,0.0588175,1.000216,0.054294,0.078577,0.292971,0.409568,0.077701,0.489902,0.522773,0.072576,0.463006,0.151115,0.144925,0.114565,0.084573,0.372412,0.101439,0.060486,0.091544,0.324763,0.493822,1.012986,0.721734,0.446473,0.235339,0.11316,0.042431,0.8827665,0.0589305
466,0.000002,0.004121,0.001481,0.0008925,0.000304,0.000477,0.000146,1.012687,0.058856,0.998603,0.054223,0.078953,0.295992,0.408674,0.078869,0.487952,0.528166,0.073714,0.459398,0.150451,0.142991,0.116098,0.085234,0.369718,0.103088,0.060995,0.092109,0.321428,0.498745,1.013976,0.721817,0.446196,0.234985,0.112933,0.042187,0.8826845,0.0590385
467,0.000002,0.00399,0.001585,0.000913,0.000309,0.000477,0.000151,1.0120315,0.0587455,0.996998,0.054283,0.079366,0.299283,0.407648,0.080089,0.485782,0.53389,0.074777,0.455534,0.149924,0.141063,0.118012,0.085958,0.366874,0.104791,0.061616,0.092806,0.318176,0.50341,1.014499,0.721594,0.445962,0.234862,0.112897,0.042267,0.8825245,0.0589265
468,0.000002,0.003853,0.001691,0.000929,0.00032,0.000482,0.000153,1.0114575,0.0586835,0.995467,0.054339,0.079764,0.302661,0.406614,0.081454,0.483574,0.539788,0.075876,0.451511,0.149502,0.139065,0.120028,0.086722,0.36383,0.106674,0.062242,0.093649,0.314986,0.507883,1.014989,0.721373,0.445791,0.234762,0.112847,0.042387,0.882412,0.058876
469,0.000002,0.003724,0.00181,0.000946,0.000338,0.000491,0.000151,1.011001,0.0587145,0.994026,0.05436,0.080137,0.306103,0.405595,0.082999,0.481357,0.545854,0.077041,0.447324,0.149188,0.136969,0.122105,0.087527,0.36055,0.108785,0.062855,0.094656,0.311853,0.512168,1.015535,0.721221,0.445693,0.234643,0.112737,0.042491,0.8823775,0.0589525
470,0.000002,0.003541,0.001899,0.000929,0.000318,0.000467,0.000123,1.0103695,0.058787,0.992452,0.054196,0.080323,0.309793,0.404553,0.084341,0.478777,0.552144,0.078217,0.442785,0.148463,0.134773,0.124155,0.088199,0.356812,0.1109,0.063335,0.095483,0.308312,0.516191,1.016209,0.721146,0.445377,0.234148,0.112458,0.042299,0.8822925,0.0589765
471,0.000002,0.003409,0.002033,0.000935,0.000326,0.000459,0.000113,1.009742,0.0587735,0.99086,0.054125,0.080797,0.31362,0.403423,0.085886,0.476167,0.558666,0.079519,0.438136,0.148003,0.132631,0.126526,0.089094,0.353001,0.113204,0.064059,0.096562,0.305007,0.519944,1.016882,0.72105,0.445225,0.233934,0.112406,0.042284,0.882119,0.0589215
472,0.000002,0.003306,0.002193,0.0009545,0.000351,0.000465,0.000114,1.009108,0.058684,0.98925,0.054127,0.081435,0.317516,0.402215,0.087548,0.473511,0.565335,0.080883,0.433363,0.147713,0.130496,0.129125,0.090124,0.349058,0.115632,0.064923,0.097786,0.301846,0.523414,1.017532,0.720934,0.445173,0.233901,0.112498,0.042388,0.881869,0.0588125
473,0.000002,0.003133,0.002312,0.000954,0.000346,0.000492,0.000115,1.008404,0.0585275,0.9876,0.054119,0.081682,0.32122,0.400922,0.08895,0.470654,0.571859,0.082029,0.428251,0.147164,0.128104,0.131612,0.090921,0.34456,0.117937,0.065481,0.098684,0.298366,0.526423,1.018046,0.720799,0.444931,0.233602,0.112386,0.042357,0.8815545,0.058744
474,0.000002,0.003048,0.002496,0.000972,0.000362,0.000526,0.000125,1.00771,0.058399,0.985952,0.054038,0.081998,0.325113,0.399485,0.090473,0.467737,0.578482,0.083298,0.423017,0.146678,0.125749,0.134344,0.091823,0.339776,0.120608,0.066012,0.099816,0.294851,0.529229,1.018708,0.720719,0.444813,0.233473,0.112294,0.04232,0.8811965,0.058683
475,0.000002,0.002981,0.00273,0.000989,0.000368,0.000547,0.000124,1.007022,0.058333,0.984264,0.053944,0.082334,0.329132,0.397979,0.092042,0.46474,0.585121,0.084583,0.417668,0.146196,0.123433,0.137219,0.09275,0.33476,0.123467,0.066493,0.101056,0.291287,0.531896,1.019402,0.720636,0.444669,0.23334,0.112197,0.042289,0.8808495,0.058649
476,0.000002,0.002856,0.003028,0.0009815,0.000323,0.000526,0.000075,1.0063315,0.0584045,0.982451,0.053905,0.08264,0.333293,0.396448,0.093604,0.461572,0.591723,0.085765,0.412114,0.145641,0.12117,0.140211,0.09362,0.32942,0.126415,0.066868,0.102317,0.287605,0.534437,1.020012,0.720478,0.444293,0.232976,0.112062,0.042278,0.8805835,0.0586815
477,0.000002,0.002813,0.003448,0.0010165,0.000354,0.000535,0.000105,1.0056445,0.058309,0.980802,0.053932,0.083034,0.337439,0.394804,0.095085,0.458393,0.59819,0.086951,0.406122,0.145256,0.118943,0.143636,0.094555,0.323681,0.129463,0.067376,0.103711,0.283891,0.536597,1.020712,0.720424,0.444298,0.232931,0.111967,0.042288,0.8803035,0.0586035
478,0.000002,0.002761,0.003929,0.001049,0.000373,0.000537,0.000125,1.0049055,0.0582785,0.979174,0.053915,0.083429,0.341646,0.393116,0.096606,0.455297,0.604604,0.088133,0.400006,0.14491,0.116859,0.147248,0.095571,0.317697,0.132724,0.067847,0.105229,0.280167,0.538584,1.021443,0.720377,0.44427,0.232828,0.111956,0.042317,0.879955,0.0586
479,0.000002,0.002662,0.004463,0.0010605,0.000348,0.000518,0.000098,1.004084,0.058403,0.977518,0.05381,0.083794,0.345961,0.391394,0.098218,0.452326,0.611,0.089311,0.39383,0.144567,0.114975,0.151011,0.096693,0.311459,0.136284,0.068219,0.106897,0.27643,0.540439,1.022195,0.720307,0.444064,0.232535,0.11206,0.042369,0.879507,0.058748
480,0.000002,0.002642,0.005229,0.0010945,0.000376,0.000525,0.000118,1.003206,0.058262,0.97564,0.053784,0.083898,0.350174,0.389279,0.099424,0.449068,0.616808,0.090185,0.387317,0.143981,0.112729,0.154886,0.097518,0.304872,0.139913,0.06839,0.108513,0.272427,0.541869,1.022748,0.720126,0.443851,0.232404,0.111845,0.042204,0.8789615,0.058561
481,0.000002,0.002588,0.00605,0.0011175,0.000383,0.000515,0.000119,1.0024355,0.058246,0.973918,0.053751,0.084087,0.354553,0.387165,0.100622,0.445912,0.62264,0.091188,0.38072,0.143521,0.110895,0.159103,0.098518,0.298122,0.143791,0.068604,0.110375,0.268461,0.54315,1.023433,0.720022,0.443696,0.23235,0.111707,0.042206,0.87845,0.0585155
482,0.000002,0.0025,0.006923,0.00113,0.000374,0.000493,0.000104,1.001733,0.0583295,0.972333,0.053721,0.084352,0.359062,0.385042,0.101809,0.44287,0.628462,0.092277,0.37403,0.143178,0.109452,0.163653,0.099691,0.291196,0.147911,0.068848,0.112474,0.264526,0.544259,1.024222,0.719976,0.44359,0.232336,0.11165,0.042344,0.8779375,0.058591
